price_cleaned,space_cleaned,lat,lon,gde_area_forest_percentage,type_unified
2495000.0,197.0,46.1846691,6.1396839,8.679245283,duplex-maisonette
2290000.0,130.0,46.1846691,6.1396839,8.679245283,flat
2500000.0,180.0,46.1846691,6.1396839,8.679245283,flat
2500000.0,180.0,46.1846691,6.1396839,8.679245283,detached-house
14500000.0,944.0,46.1846691,6.1396839,8.679245283,detached-house
1490000.0,117.0,46.1683113,6.117887,3.6144578313,flat
1490000.0,122.0,46.1683113,6.117887,3.6144578313,flat
1890000.0,166.0,46.1683113,6.117887,3.6144578313,duplex-maisonette
2030000.0,170.0,46.1683113,6.117887,3.6144578313,flat
1390000.0,118.0,46.1683113,6.117887,3.6144578313,flat
1490000.0,117.0,46.1683113,6.117887,3.6144578313,flat
1490000.0,122.0,46.1683113,6.117887,3.6144578313,flat
1800000.0,144.0,46.1683113,6.117887,3.6144578313,attic-flat
1890000.0,170.0,46.1683113,6.117887,3.6144578313,attic-flat
1950000.0,210.0,46.1683113,6.117887,3.6144578313,detached-house
2030000.0,139.0,46.16681190882353,6.113747101176471,3.6144578313,attic-flat
2700000.0,165.0,46.16681190882353,6.113747101176471,3.6144578313,flat
2030000.0,139.0,46.1683113,6.117887,3.6144578313,attic-flat
2600000.0,190.0,46.1776592,6.1738348,5.7971014493,detached-house
1290000.0,58.0,46.1776592,6.1738348,5.7971014493,flat
2600000.0,190.0,46.1776592,6.1738348,5.7971014493,detached-house
2600000.0,190.0,46.1776592,6.1738348,5.7971014493,semi-detached-house
3800000.0,198.0,46.1776592,6.1738348,5.7971014493,flat
3800000.0,240.0,46.1776592,6.1738348,5.7971014493,duplex-maisonette
3800000.0,179.0,46.1776592,6.1738348,5.7971014493,flat
3800000.0,241.0,46.17944155,6.173708385953875,5.7971014493,flat
4100000.0,282.0,46.17944155,6.173708385953875,5.7971014493,flat
4100000.0,282.0,46.1776592,6.1738348,5.7971014493,flat
4100000.0,280.0,46.1776592,6.1738348,5.7971014493,duplex-maisonette
4650000.0,315.0,46.1776592,6.1738348,5.7971014493,duplex-maisonette
4650000.0,310.0,46.1776592,6.1738348,5.7971014493,flat
5750000.0,420.0,46.1776592,6.1738348,5.7971014493,detached-house
5750000.0,335.0,46.1776592,6.1738348,5.7971014493,detached-house
7800000.0,450.0,46.1776592,6.1738348,5.7971014493,villa
7900000.0,590.0,46.1776592,6.1738348,5.7971014493,semi-detached-house
11900000.0,350.0,46.1776592,6.1738348,5.7971014493,villa
16900000.0,700.0,46.1776592,6.1738348,5.7971014493,detached-house
2550000.0,200.0,46.1742486,6.0851643,8.3636363636,detached-house
2750000.0,240.0,46.1742486,6.0851643,8.3636363636,semi-detached-house
2850000.0,230.0,46.1742486,6.0851643,8.3636363636,detached-house
2870000.0,268.0,46.1742486,6.0851643,8.3636363636,detached-house
2900000.0,176.0,46.1742486,6.0851643,8.3636363636,detached-house
2920000.0,229.0,46.1742486,6.0851643,8.3636363636,detached-house
4200000.0,197.0,46.1742486,6.0851643,8.3636363636,detached-house
4500000.0,300.0,46.1742486,6.0851643,8.3636363636,detached-house
1230000.0,141.0,46.1746582,6.0721811,16.499614495,flat
1390000.0,228.0,46.1746582,6.0721811,16.499614495,flat
1690000.0,135.0,46.1746582,6.0721811,16.499614495,flat
1750000.0,184.0,46.1746582,6.0721811,16.499614495,duplex-maisonette
1750000.0,158.0,46.1746582,6.0721811,16.499614495,flat
1750000.0,160.0,46.1746582,6.0721811,16.499614495,flat
1780000.0,174.0,46.1746582,6.0721811,16.499614495,duplex-maisonette
1980000.0,93.0,46.1746582,6.0721811,16.499614495,villa
3600000.0,370.0,46.1746582,6.0721811,16.499614495,detached-house
3950000.0,320.0,46.1746582,6.0721811,16.499614495,semi-detached-house
4200000.0,276.0,46.1746582,6.0721811,16.499614495,detached-house
5600000.0,350.0,46.1746582,6.0721811,16.499614495,detached-house
1750000.0,159.0,46.1746582,6.0721811,16.499614495,flat
3800000.0,550.0,46.1746582,6.0721811,16.499614495,detached-house
2690000.0,283.0,46.1722953,6.1585455,13.7825421133,attic-flat
2690000.0,283.0,46.1722953,6.1585455,13.7825421133,flat
2690000.0,283.0,46.1722953,6.1585455,13.7825421133,attic-flat
2690000.0,283.0,46.1722953,6.1585455,13.7825421133,attic-flat
2800000.0,240.0,46.1722953,6.1585455,13.7825421133,villa
2800000.0,240.0,46.1722953,6.1585455,13.7825421133,detached-house
2800000.0,240.0,46.1722953,6.1585455,13.7825421133,detached-house
3600000.0,256.0,46.1722953,6.1585455,13.7825421133,detached-house
3800000.0,256.0,46.1722953,6.1585455,13.7825421133,detached-house
3800000.0,256.0,46.1722953,6.1585455,13.7825421133,villa
4490000.0,300.0,46.1722953,6.1585455,13.7825421133,detached-house
6400000.0,496.0,46.1722953,6.1585455,13.7825421133,detached-house
6600000.0,496.0,46.1722953,6.1585455,13.7825421133,detached-house
7800000.0,490.0,46.1722953,6.1585455,13.7825421133,detached-house
890000.0,88.0,46.1736699,6.021701,29.024943310700003,attic-flat
1780000.0,200.0,46.1736699,6.021701,29.024943310700003,detached-house
1850000.0,200.0,46.1742586,6.0233295,29.024943310700003,villa
2500000.0,450.0,46.1695458,6.0013516,14.8706896552,detached-house
1250000.0,112.0,46.2702127,6.1225354,24.927113702600003,duplex-maisonette
2250000.0,225.0,46.2702127,6.1225354,24.927113702600003,detached-house
2250000.0,225.0,46.26867225,6.131872562542954,24.927113702600003,detached-house
1590000.0,200.0,46.2702127,6.1225354,24.927113702600003,semi-detached-house
1850000.0,180.0,46.2658713875,6.1229770375,24.927113702600003,detached-house
815000.0,68.0,46.2106389,6.231707,4.5454545455,flat
990000.0,78.0,46.2106389,6.231707,4.5454545455,flat
1780000.0,144.0,46.2106389,6.231707,4.5454545455,flat
1110000.0,94.0,46.2077354,6.2288099,4.5454545455,flat
550000.0,163.0,46.2157703,6.0330885,18.561607615,duplex-maisonette
1450000.0,141.0,46.2157703,6.0330885,18.561607615,duplex-maisonette
1495000.0,125.0,46.2174101,6.0306022,18.561607615,attic-flat
1615000.0,178.0,46.2157703,6.0330885,18.561607615,flat
1615000.0,175.0,46.2157703,6.0330885,18.561607615,penthouse
1770000.0,123.0,46.2157703,6.0330885,18.561607615,attic-flat
1895000.0,205.0,46.2157703,6.0330885,18.561607615,flat
1950000.0,206.0,46.2211695,6.0508236,18.561607615,detached-house
2190000.0,277.0,46.2157703,6.0330885,18.561607615,detached-house
2290000.0,245.0,46.2157703,6.0330885,18.561607615,detached-house
2290000.0,245.0,46.2157703,6.0330885,18.561607615,detached-house
2290000.0,245.0,46.2157703,6.0330885,18.561607615,semi-detached-house
880000.0,84.0,46.2231863,6.2242767,9.4871794872,penthouse
19500000.0,1020.0,46.22427615,6.223935611112472,9.4871794872,detached-house
19500000.0,1020.0,46.22427615,6.223935611112472,9.4871794872,detached-house
1490000.0,134.0,46.2537418,6.2045928,4.0783034258,flat
1490000.0,134.0,46.2537418,6.2045928,4.0783034258,flat
1490000.0,134.0,46.2537418,6.2045928,4.0783034258,flat
1490000.0,165.0,46.2537418,6.2045928,4.0783034258,flat
1490000.0,165.0,46.2537418,6.2045928,4.0783034258,detached-house
3100000.0,166.0,46.2537418,6.2045928,4.0783034258,flat
3200000.0,164.0,46.2633491,6.2014572,4.0783034258,detached-house
5200000.0,270.0,46.2537418,6.2045928,4.0783034258,detached-house
5650000.0,450.0,46.2537418,6.2045928,4.0783034258,detached-house
7350000.0,230.0,46.2537418,6.2045928,4.0783034258,detached-house
7500000.0,350.0,46.2537418,6.2045928,4.0783034258,detached-house
13900000.0,400.0,46.25124278333333,6.207254,4.0783034258,villa
19500000.0,1000.0,46.2537418,6.2045928,4.0783034258,detached-house
19500000.0,594.0,46.2537418,6.2045928,4.0783034258,detached-house
2300000.0,160.0,46.2626753,6.2250187,3.9568345324,detached-house
1290000.0,123.0,46.2626753,6.2250187,3.9568345324,attic-flat
1730000.0,155.0,46.2626753,6.2250187,3.9568345324,flat
2570000.0,167.0,46.264384025,6.221136425,3.9568345324,detached-house
2750000.0,161.0,46.264384025,6.221136425,3.9568345324,detached-house
4900000.0,200.0,46.264384025,6.221136425,3.9568345324,villa
11500000.0,116.0,46.264384025,6.221136425,3.9568345324,villa
1750000.0,186.0,46.264384025,6.221136425,3.9568345324,duplex-maisonette
2490000.0,161.0,46.2626753,6.2250187,3.9568345324,detached-house
2570000.0,161.0,46.2626753,6.2250187,3.9568345324,detached-house
2750000.0,167.0,46.2626753,6.2250187,3.9568345324,detached-house
4650000.0,250.0,46.2626753,6.2250187,3.9568345324,detached-house
735000.0,51.0,46.2785148,6.2207644,4.6997389034,flat
1105000.0,79.0,46.2785148,6.2207644,4.6997389034,flat
1990000.0,140.0,46.2760802,6.2234115,4.6997389034,villa
1990000.0,140.0,46.2760802,6.2234115,4.6997389034,detached-house
3380000.0,176.0,46.276840766666666,6.222578133333333,4.6997389034,flat
3400000.0,232.0,46.2760802,6.2234115,4.6997389034,detached-house
3400000.0,232.0,46.2760802,6.2234115,4.6997389034,detached-house
3400000.0,232.0,46.2760802,6.2234115,4.6997389034,detached-house
3400000.0,232.0,46.2760802,6.2234115,4.6997389034,detached-house
3590000.0,184.0,46.2760802,6.2234115,4.6997389034,detached-house
4200000.0,150.0,46.2760802,6.2234115,4.6997389034,detached-house
4225000.0,200.0,46.2760802,6.2234115,4.6997389034,detached-house
4290000.0,300.0,46.2760802,6.2234115,4.6997389034,detached-house
4950000.0,260.0,46.2760802,6.2234115,4.6997389034,detached-house
4990000.0,250.0,46.2760802,6.2234115,4.6997389034,detached-house
5000000.0,250.0,46.2760802,6.2234115,4.6997389034,detached-house
5450000.0,265.0,46.2760802,6.2234115,4.6997389034,detached-house
7900000.0,510.0,46.2760802,6.2234115,4.6997389034,detached-house
15500000.0,714.0,46.2760802,6.2234115,4.6997389034,detached-house
18500000.0,450.0,46.2760802,6.2234115,4.6997389034,villa
1940000.0,160.0,46.2760802,6.2234115,4.6997389034,semi-detached-house
1850000.0,300.0,46.3021881,6.2437346,13.0136986301,detached-house
1990000.0,204.0,46.3021881,6.2437346,13.0136986301,villa
3490000.0,300.0,46.3021881,6.2437346,13.0136986301,detached-house
3490000.0,300.0,46.3021881,6.2437346,13.0136986301,detached-house
860000.0,74.0,46.252665,6.2582938,30.8411214953,flat
980000.0,80.0,46.252665,6.2582938,30.8411214953,flat
1070000.0,96.0,46.252665,6.2582938,30.8411214953,flat
1620000.0,161.0,46.252665,6.2582938,30.8411214953,flat
3550000.0,231.0,46.252665,6.2582938,30.8411214953,detached-house
10500000.0,660.0,46.252665,6.2582938,30.8411214953,detached-house
10500000.0,658.0,46.252665,6.2582938,30.8411214953,detached-house
1750000.0,163.0,46.2467188,6.2333553,3.2998565280000003,duplex-maisonette
1790000.0,197.0,46.2467188,6.2333553,3.2998565280000003,attic-flat
2050000.0,210.0,46.2467188,6.2333553,3.2998565280000003,detached-house
2490000.0,251.0,46.2467188,6.2333553,3.2998565280000003,attic-flat
2560000.0,252.0,46.2430895,6.2257203,3.2998565280000003,attic-flat
1240000.0,97.0,46.2214083,6.2024623,5.89569161,flat
3490000.0,210.0,46.2214083,6.2024623,5.89569161,villa
3850000.0,223.0,46.2214083,6.2024623,5.89569161,villa
3950000.0,200.0,46.2214083,6.2024623,5.89569161,detached-house
5500000.0,197.0,46.2214083,6.2024623,5.89569161,attic-flat
5500000.0,197.0,46.2214083,6.2024623,5.89569161,flat
5500000.0,197.0,46.2214083,6.2024623,5.89569161,attic-flat
6500000.0,250.0,46.2214083,6.2024623,5.89569161,flat
6500000.0,250.0,46.2214083,6.2024623,5.89569161,flat
6700000.0,220.0,46.214308,6.1919142,4.0650406504,villa
6700000.0,220.0,46.2214083,6.2024623,5.89569161,detached-house
6800000.0,475.0,46.2214083,6.2024623,5.89569161,detached-house
7000000.0,300.0,46.2214083,6.2024623,5.89569161,villa
7700000.0,350.0,46.2214083,6.2024623,5.89569161,detached-house
8900000.0,520.0,46.2214083,6.2024623,5.89569161,detached-house
10000000.0,400.0,46.2214083,6.2024623,5.89569161,detached-house
10900000.0,480.0,46.2214083,6.2024623,5.89569161,detached-house
12500000.0,480.0,46.2214083,6.2024623,5.89569161,detached-house
12500000.0,496.0,46.2214083,6.2024623,5.89569161,detached-house
12500000.0,496.0,46.2214083,6.2024623,5.89569161,villa
12500000.0,500.0,46.2214083,6.2024623,5.89569161,detached-house
12500000.0,400.0,46.2214083,6.2024623,5.89569161,detached-house
14000000.0,550.0,46.2214083,6.2024623,5.89569161,detached-house
14000000.0,550.0,46.2214083,6.2024623,5.89569161,villa
14000000.0,550.0,46.2214083,6.2024623,5.89569161,villa
1230000.0,110.0,46.2374304,6.2701122,36.7400881057,flat
1560000.0,188.0,46.2374304,6.2701122,36.7400881057,flat
1560000.0,160.0,46.2367629,6.269155,36.7400881057,semi-detached-house
1560000.0,157.0,46.2367629,6.269155,36.7400881057,semi-detached-house
1630000.0,118.0,46.2374304,6.2701122,36.7400881057,semi-detached-house
1690000.0,164.0,46.2367629,6.269155,36.7400881057,semi-detached-house
2120000.0,204.0,46.2374304,6.2701122,36.7400881057,semi-detached-house
2600000.0,175.0,46.2367629,6.269155,36.7400881057,detached-house
5700000.0,430.0,46.2374304,6.2701122,36.7400881057,detached-house
5700000.0,430.0,46.2367629,6.269155,36.7400881057,detached-house
5950000.0,580.0,46.2367629,6.269155,36.7400881057,detached-house
695000.0,66.0,46.1668163,6.185681,13.7825421133,flat
695000.0,61.0,46.1672939,6.1867938,13.7825421133,flat
1145000.0,75.0,46.1668163,6.185681,13.7825421133,flat
1750000.0,125.0,46.1668163,6.185681,13.7825421133,flat
1750000.0,140.0,46.1668163,6.185681,13.7825421133,flat
2000000.0,135.0,46.166777,6.174736842304568,13.7825421133,villa
2200000.0,285.0,46.1668163,6.185681,13.7825421133,detached-house
2300000.0,213.0,46.167908511538464,6.176158796153846,13.7825421133,semi-detached-house
2350000.0,146.0,46.1668163,6.185681,13.7825421133,flat
2350000.0,146.0,46.1668163,6.185681,13.7825421133,duplex-maisonette
3600000.0,300.0,46.1668163,6.185681,13.7825421133,detached-house
3990000.0,280.0,46.1668163,6.185681,13.7825421133,detached-house
5500000.0,270.0,46.1668163,6.185681,13.7825421133,detached-house
6250000.0,360.0,46.1668163,6.185681,13.7825421133,detached-house
620000.0,150.0,46.1616537,6.147819,7.2674418605,detached-house
1500000.0,160.0,46.1616537,6.147819,7.2674418605,detached-house
2290000.0,200.0,46.1667141,6.1456669,7.2674418605,semi-detached-house
2850000.0,156.0,46.1616537,6.147819,7.2674418605,detached-house
3390000.0,198.0,46.1616537,6.147819,7.2674418605,detached-house
3650000.0,384.0,46.1616537,6.147819,7.2674418605,flat
3650000.0,265.0,46.1616537,6.147819,7.2674418605,duplex-maisonette
2090000.0,220.0,46.1499139,6.1051191,3.37972167,semi-detached-house
625000.0,54.0,46.1499139,6.1051191,3.37972167,flat
5900000.0,290.0,46.1499139,6.1051191,3.37972167,detached-house
1255000.0,108.0,46.1528015,6.0923932,3.137254902,flat
940000.0,80.0,46.15799,6.0930032,3.137254902,flat
1280000.0,86.0,46.1574217,6.0918964,3.137254902,flat
1370000.0,155.0,46.1574217,6.0918964,3.137254902,duplex-maisonette
1560000.0,132.0,46.1574217,6.0918964,3.137254902,flat
1560000.0,132.0,46.1574217,6.0918964,3.137254902,flat
1200000.0,103.0,46.1574217,6.0918964,3.137254902,flat
1350000.0,103.0,46.1574217,6.0918964,3.137254902,flat
1400000.0,106.0,46.1574217,6.0918964,3.137254902,flat
1495000.0,127.0,46.1574217,6.0918964,3.137254902,flat
1560000.0,138.0,46.1574217,6.0918964,3.137254902,flat
2800000.0,133.0,46.3820585,6.2402791,7.7259475219,flat
1620000.0,130.0,46.3820585,6.2402791,7.7259475219,flat
1695000.0,95.0,46.3820585,6.2402791,7.7259475219,attic-flat
3190000.0,200.0,46.3820585,6.2402791,7.7259475219,detached-house
490000.0,73.0,46.3820585,6.2402791,7.7259475219,flat
680000.0,58.0,46.3820585,6.2402791,7.7259475219,flat
695000.0,62.0,46.381691,6.2387997,7.7259475219,flat
735000.0,55.0,46.3820585,6.2402791,7.7259475219,flat
750000.0,66.0,46.3820585,6.2402791,7.7259475219,flat
750000.0,60.0,46.3820585,6.2402791,7.7259475219,flat
850000.0,84.0,46.3820585,6.2402791,7.7259475219,attic-flat
915000.0,73.0,46.3820585,6.2402791,7.7259475219,flat
915000.0,55.0,46.3820585,6.2402791,7.7259475219,flat
950000.0,72.0,46.3820585,6.2402791,7.7259475219,flat
985000.0,105.0,46.3820585,6.2402791,7.7259475219,flat
1135000.0,97.0,46.3843115,6.2359925,7.7259475219,flat
1260000.0,93.0,46.3820585,6.2402791,7.7259475219,flat
1260000.0,93.0,46.3820585,6.2402791,7.7259475219,flat
1300000.0,85.0,46.3820585,6.2402791,7.7259475219,flat
1365000.0,138.0,46.3820585,6.2402791,7.7259475219,flat
1400000.0,116.0,46.3855106,6.232298356790594,7.7259475219,flat
1435000.0,110.0,46.3820585,6.2402791,7.7259475219,flat
1450000.0,109.0,46.381691,6.2387997,7.7259475219,flat
1450000.0,120.0,46.3820585,6.2402791,7.7259475219,flat
1540000.0,130.0,46.3820585,6.2402791,7.7259475219,flat
1550000.0,168.0,46.3820585,6.2402791,7.7259475219,flat
1790000.0,123.0,46.3820585,6.2402791,7.7259475219,flat
1830000.0,130.0,46.3852586352,6.230960360126316,7.7259475219,flat
1870000.0,149.0,46.3820585,6.2402791,7.7259475219,duplex-maisonette
1880000.0,171.0,46.381691,6.2387997,7.7259475219,flat
1950000.0,140.0,46.3820585,6.2402791,7.7259475219,flat
2090000.0,146.0,46.3820585,6.2402791,7.7259475219,flat
2100000.0,116.0,46.3820585,6.2402791,7.7259475219,flat
2620000.0,202.0,46.3820585,6.2402791,7.7259475219,flat
2980000.0,177.0,46.3820585,6.2402791,7.7259475219,detached-house
3050000.0,250.0,46.3820585,6.2402791,7.7259475219,detached-house
3200000.0,270.0,46.3820585,6.2402791,7.7259475219,detached-house
3250000.0,280.0,46.3820585,6.2402791,7.7259475219,detached-house
3820000.0,282.0,46.3843115,6.2359925,7.7259475219,villa
4300000.0,360.0,46.3820585,6.2402791,7.7259475219,detached-house
4625000.0,707.0,46.3820585,6.2402791,7.7259475219,detached-house
4950000.0,335.0,46.381691,6.2387997,7.7259475219,flat
5945000.0,400.0,46.3820585,6.2402791,7.7259475219,detached-house
9600000.0,348.0,46.3820585,6.2402791,7.7259475219,detached-house
995000.0,89.0,46.4774891,6.2355007,29.4871794872,chalet
1450000.0,120.0,46.4774891,6.2355007,29.4871794872,detached-house
1550000.0,170.0,46.4774891,6.2355007,29.4871794872,detached-house
1450000.0,255.0,46.4774891,6.2355007,29.4871794872,detached-house
1060000.0,89.0,46.3807218,6.2042596,8.1196581197,flat
1230000.0,106.0,46.3807218,6.2042596,8.1196581197,flat
1690000.0,150.0,46.3807218,6.2042596,8.1196581197,duplex-maisonette
1725000.0,149.0,46.3807218,6.2042596,8.1196581197,flat
1725000.0,149.0,46.3807218,6.2042596,8.1196581197,flat
895000.0,100.0,46.374331,6.164548,10.7843137255,flat
1790000.0,220.0,46.3732267,6.1661054,10.7843137255,semi-detached-house
1980000.0,155.0,46.374331,6.164548,10.7843137255,detached-house
2980000.0,215.0,46.374331,6.164548,10.7843137255,villa
1650000.0,200.0,46.4460968,6.158111,66.0074165637,detached-house
745000.0,126.0,46.4484863,6.160171,66.0074165637,duplex-maisonette
1250000.0,147.0,46.452729700000006,6.119997035000004,66.0074165637,detached-house
810000.0,161.0,46.44698226585366,6.142855357723577,66.0074165637,chalet
810000.0,161.0,46.44698226585366,6.142855357723577,66.0074165637,chalet
830000.0,168.0,46.44698226585366,6.142855357723577,66.0074165637,chalet
840000.0,168.0,46.44698226585366,6.142855357723577,66.0074165637,chalet
850000.0,168.0,46.44698226585366,6.142855357723577,66.0074165637,chalet
860000.0,166.0,46.44698226585366,6.142855357723577,66.0074165637,chalet
220000.0,27.0,46.4460968,6.158111,66.0074165637,flat
260000.0,27.0,46.4460968,6.158111,66.0074165637,flat
265000.0,30.0,46.4460968,6.158111,66.0074165637,flat
390000.0,60.0,46.4460968,6.158111,66.0074165637,flat
550000.0,110.0,46.4460968,6.158111,66.0074165637,flat
565000.0,90.0,46.4460968,6.158111,66.0074165637,flat
680000.0,120.0,46.4460968,6.158111,66.0074165637,chalet
700000.0,148.0,46.4460968,6.158111,66.0074165637,flat
700000.0,60.0,46.4460968,6.158111,66.0074165637,chalet
810000.0,143.0,46.4460968,6.158111,66.0074165637,detached-house
810000.0,143.0,46.4460968,6.158111,66.0074165637,villa
830000.0,146.0,46.4460968,6.158111,66.0074165637,detached-house
840000.0,146.0,46.4460968,6.158111,66.0074165637,detached-house
850000.0,146.0,46.4460968,6.158111,66.0074165637,detached-house
860000.0,145.0,46.4460968,6.158111,66.0074165637,detached-house
880000.0,146.0,46.4460968,6.158111,66.0074165637,detached-house
1050000.0,147.0,46.4460968,6.158111,66.0074165637,flat
1300000.0,140.0,46.4460968,6.158111,66.0074165637,chalet
1500000.0,260.0,46.4649715,6.0734171,66.0074165637,villa
4150000.0,350.0,46.4097312,6.235451,7.8624078624,detached-house
3100000.0,220.0,46.4097312,6.235451,7.8624078624,detached-house
4150000.0,350.0,46.4097312,6.235451,7.8624078624,detached-house
4150000.0,350.0,46.4033502,6.2355061,7.8624078624,villa
4150000.0,350.0,46.4097312,6.235451,7.8624078624,detached-house
4150000.0,350.0,46.4097312,6.235451,7.8624078624,detached-house
4300000.0,360.0,46.4294193,6.2505497,30.7692307692,villa
1345000.0,132.0,46.42952875,6.249697444377356,30.7692307692,duplex-maisonette
4290000.0,360.0,46.4294193,6.2505497,30.7692307692,detached-house
4300000.0,360.0,46.4276185,6.248460333647447,30.7692307692,detached-house
4300000.0,360.0,46.4294193,6.2505497,30.7692307692,detached-house
4300000.0,360.0,46.4294193,6.2505497,30.7692307692,detached-house
1345000.0,128.0,46.4294193,6.2505497,30.7692307692,duplex-maisonette
3200000.0,270.0,46.4411298,6.2492689,17.1189979123,detached-house
1290000.0,152.0,46.448711,6.2469532,34.098939929299995,duplex-maisonette
3250000.0,290.0,46.4411298,6.2492689,17.1189979123,detached-house
1180000.0,100.0,46.4411298,6.2492689,17.1189979123,flat
1490000.0,111.0,46.4407533,6.2463404,17.1189979123,flat
1490000.0,111.0,46.4411298,6.2492689,17.1189979123,flat
1770000.0,127.0,46.4411298,6.2492689,17.1189979123,flat
1770000.0,127.0,46.4407533,6.2463404,17.1189979123,flat
3250000.0,227.0,46.4411298,6.2492689,17.1189979123,villa
1190000.0,116.0,46.464053,6.2316394,60.9966459032,semi-detached-house
1790000.0,230.0,46.464053,6.2316394,60.9966459032,villa
2190000.0,230.0,46.464053,6.2316394,60.9966459032,detached-house
3150000.0,375.0,46.4525904,6.2370735,17.1189979123,villa
4970000.0,370.0,46.464053,6.2316394,60.9966459032,detached-house
510000.0,48.0,46.414967,6.2048987,33.8461538462,flat
690000.0,62.0,46.414967,6.2048987,33.8461538462,flat
890000.0,87.0,46.414967,6.2048987,33.8461538462,flat
1140000.0,102.0,46.414967,6.2048987,33.8461538462,flat
1550000.0,160.0,46.414967,6.2048987,33.8461538462,villa
1690000.0,176.0,46.414967,6.2048987,33.8461538462,flat
2790000.0,200.0,46.414967,6.2048987,33.8461538462,detached-house
3995000.0,282.0,46.414967,6.2048987,33.8461538462,detached-house
2450000.0,400.0,46.4350251,6.2178235,35.318275154,detached-house
1550000.0,168.0,46.4350251,6.2178235,35.318275154,detached-house
1550000.0,168.0,46.4350251,6.2178235,35.318275154,detached-house
1990000.0,161.0,46.4350251,6.2178235,35.318275154,attic-flat
2640000.0,186.0,46.4350251,6.2178235,35.318275154,detached-house
2690000.0,220.0,46.4350251,6.2178235,35.318275154,detached-house
3300000.0,220.0,46.4350251,6.2178235,35.318275154,villa
3430000.0,415.0,46.4095393,6.2322971,7.8624078624,detached-house
3750000.0,185.0,46.4350251,6.2178235,35.318275154,flat
5980000.0,600.0,46.4350251,6.2178235,35.318275154,detached-house
1140000.0,128.0,46.4599808,6.208069,71.0896817743,duplex-maisonette
1740000.0,150.0,46.46192475,6.20038885,71.0896817743,villa
3580000.0,390.0,46.4599808,6.208069,71.0896817743,villa
1375000.0,125.0,46.46192475,6.20038885,71.0896817743,flat
2150000.0,195.0,46.4599808,6.208069,71.0896817743,detached-house
3190000.0,300.0,46.4599808,6.208069,71.0896817743,detached-house
755000.0,127.0,46.4599808,6.208069,71.0896817743,flat
1180000.0,78.0,46.4599808,6.208069,71.0896817743,flat
1290000.0,149.0,46.4599808,6.208069,71.0896817743,flat
1290000.0,149.0,46.4599808,6.208069,71.0896817743,flat
1445000.0,190.0,46.4599808,6.208069,71.0896817743,detached-house
1490000.0,140.0,46.4599808,6.208069,71.0896817743,detached-house
1785000.0,160.0,46.4599808,6.208069,71.0896817743,detached-house
1895000.0,132.0,46.4599808,6.208069,71.0896817743,flat
2190000.0,250.0,46.452142,6.20505925739395,71.0896817743,detached-house
3190000.0,400.0,46.4599808,6.208069,71.0896817743,villa
3190000.0,350.0,46.4599808,6.208069,71.0896817743,villa
3190000.0,400.0,46.4599808,6.208069,71.0896817743,detached-house
3190000.0,525.0,46.4599808,6.208069,71.0896817743,detached-house
3190000.0,340.0,46.4599808,6.208069,71.0896817743,villa
3490000.0,248.0,46.4599808,6.208069,71.0896817743,detached-house
395000.0,40.0,46.4599808,6.208069,71.0896817743,flat
540000.0,53.0,46.3997632,6.1737875,49.8106060606,flat
890000.0,78.0,46.3997632,6.1737875,49.8106060606,flat
1100000.0,94.0,46.4045536,6.1746828,58.6645468998,detached-house
1290000.0,127.0,46.3997632,6.1737875,49.8106060606,flat
2980000.0,178.0,46.4094508,6.1779167,58.6645468998,villa
2980000.0,200.0,46.4094508,6.1779167,58.6645468998,detached-house
1650000.0,212.0,46.405930600000005,6.174508299999992,58.6645468998,detached-house
2560000.0,320.0,46.379071,6.1777222,1.5384615385,detached-house
1625000.0,141.0,46.3747557,6.1930631,15.2380952381,attic-flat
980000.0,91.0,46.379071,6.1777222,1.5384615385,flat
1230000.0,100.0,46.379071,6.1777222,1.5384615385,flat
1270000.0,143.0,46.379071,6.1777222,1.5384615385,detached-house
1330000.0,125.0,46.379071,6.1777222,1.5384615385,flat
1370000.0,125.0,46.379071,6.1777222,1.5384615385,flat
1770000.0,208.0,46.379071,6.1777222,1.5384615385,detached-house
2559000.0,300.0,46.379071,6.1777222,1.5384615385,detached-house
4490000.0,520.0,46.379071,6.1777222,1.5384615385,detached-house
625000.0,72.0,46.379071,6.1777222,1.5384615385,flat
1350000.0,120.0,46.379071,6.1777222,1.5384615385,flat
2400000.0,183.0,46.379071,6.1777222,1.5384615385,semi-detached-house
2560000.0,270.0,46.379071,6.1777222,1.5384615385,detached-house
2560000.0,309.0,46.379071,6.1777222,1.5384615385,detached-house
4490000.0,445.0,46.379071,6.1777222,1.5384615385,detached-house
4490000.0,445.0,46.379071,6.1777222,1.5384615385,detached-house
4490000.0,445.0,46.379071,6.1777222,1.5384615385,detached-house
1850000.0,150.0,46.3813811,6.1523576,60.2409638554,detached-house
920000.0,92.0,46.3815133,6.1504437,60.2409638554,flat
920000.0,92.0,46.3844559,6.1493002,60.2409638554,flat
2190000.0,300.0,46.3815133,6.1504437,60.2409638554,detached-house
2190000.0,300.0,46.38266386769231,6.150890546153846,60.2409638554,detached-house
2190000.0,300.0,46.3815133,6.1504437,60.2409638554,semi-detached-house
2190000.0,300.0,46.3815133,6.1504437,60.2409638554,detached-house
1690000.0,176.0,46.3446425,6.1625796,12.1951219512,semi-detached-house
1690000.0,214.0,46.3446425,6.1625796,12.1951219512,villa
